PKC,PKA,Raf,Mek,Erk,Akt,PIP2,PIP3,JNK,P38,Plcg
0.020799307999138622,0.5811814717875803,0.12225933555240509,0.37230962958138825,0.7492466350542277,0.8202606369314815,0.551592190172003,0.5412574871347138,0.5123074399513057,0.048830974203523725,0.033349849694895926
3.503557475158312,0.5120982012749213,1.3070313897701085,3.0355136408557315,1.210033357619575,0.9386582061602764,2.2386625349427103,1.919261976619523,1.846282660117808,1.4535055287799294,0.5453055999304858
1.786429543354675,0.8201634571378748,0.9121664401765117,1.0951781835114616,1.387409385525225,1.135661970133552,1.283828273775555,1.9390093682703646,1.4320401487126442,0.8858624337556579,2.254748040665189
0.238687625248947,0.16870300676095548,0.14000129632509065,0.2828670834659151,0.14177892418520927,-0.02846495923124731,0.06261371637097621,0.10451383521476149,-0.21290948903951407,0.23739341698655075,4.054301773233226
0.20067898874966336,0.2008050862086255,0.27160718203225415,0.0706292397113383,0.28344465155291354,0.18302627219382098,0.3038623950225232,0.09510317225448017,0.5320118186701259,0.13250625575363886,1.013483454686121
0.20261142283225705,1.9789493282961403,1.2095570406040357,1.3065794880044954,2.1998334180735,2.3922172981031053,0.031097414541370716,0.30475427946301187,0.453393018903118,0.9039334025006621,0.17630492561569117
0.3627537294604771,2.9209117092646855,1.5620570431764147,1.6882175280049356,2.1851536803921388,1.978174122164381,1.4473421118678722,2.0775717911851803,1.1492050751801595,1.7339461343823241,2.362859544869755
0.7439278308608545,0.4673021874751386,-0.03537016628665923,0.3055604324450122,0.22032922797932525,0.7815191261926735,0.13547404565825144,0.13800146575840963,0.2594564020897721,1.048144641375786,0.7261825348034335
0.5655370667803367,0.315731365692666,-0.4702226741594191,0.3357605588955227,0.27075449010064956,0.1650613449797737,0.6724279969516734,1.272954256690394,-0.11722437617951498,0.8758574645809933,0.16693964187907645
0.3442229925539415,1.032823265094457,0.7966921771757474,1.34193977961163,1.0555377925251606,1.3385278350288867,-0.12280626374903122,0.10665648797073594,0.6135990725912941,0.07726929795010429,2.5475483400285586
0.9463708738997987,0.5254895676072463,0.0840434796882118,0.6071785615891683,1.1393639941099745,0.35783332124862427,1.0715991197385937,0.975875818212531,1.2252079993438862,0.8144147885140846,1.416625950863978
0.15023452872733867,0.02571414873264703,-0.012073602456544652,0.2939294506453002,-0.0946384135857995,0.13873771304955382,0.2642015705023112,0.440161060076273,0.8854744905527308,0.01954389883810745,1.3156691740848967
0.34551551200240227,0.16978360329951062,-0.17946581289728292,-0.23607537552920793,-0.18283155963095754,-0.2445333792799611,0.6220223555584441,1.555489470161351,0.2698179334468797,0.2696446093103231,1.2350531799341273
0.45627721822084705,1.2586832598530455,0.09976233813346647,0.35871760927432106,0.9958854700298809,0.5768358813789023,0.19673232313827255,0.26616907706852944,1.0666162955718985,0.692367607152097,0.22356841792780147
0.608934687859775,1.0756497823175357,0.7753791377463832,1.0790358170878147,0.8242629201116022,0.9079515857060991,-0.16805314063689403,1.0194365611778085,0.804355648235463,0.8166753552688386,0.23699743942384613
1.537936011030912,0.027469857884440098,0.7001152945538436,1.5024898892631149,0.6490226458353423,0.6383408026502377,0.982952136184726,0.2687720454647362,0.9296209070996958,0.6743315521761905,1.1656916299242461
0.2227358621286903,0.250992973866705,-0.005735172032726749,0.29105575904696396,0.3913596422185575,0.042594579077911865,0.6631585288908189,1.25057635177767,0.1091205252728555,0.04090530458015171,0.24810597387896505
0.7220291550331277,0.262761578950931,-0.45559930955316225,0.16368591822363193,0.1396417851676212,-0.27477926397333735,0.6014008916837961,2.0689213499470283,0.5246422867237169,0.15128218714116237,0.5774493339386872
0.8975047213097606,1.1144147228278518,0.5511439710483241,1.0033217875495717,1.1422936698015125,0.9893592947314104,-0.01020618652739913,0.13559271469184236,1.0557618611679496,0.7816005451519848,1.5232685905122474
0.047563849756408545,0.019907381292139405,0.13977330906454227,-0.28945885729925225,-0.2915846336088537,-0.16405996292072542,0.8997327344597009,2.014370826648837,-0.14179304126783937,0.09925700988566279,1.5322570718345372
0.9353330206496101,0.10993605860137282,-0.11909914099680646,0.6343622694131044,-0.07119832288685418,0.17287115026347166,0.4300602279498787,0.9003564948429715,0.4883926437974578,0.6088001400658097,0.6037851514830622
0.18696125197741642,1.6090184272962416,0.7547037224454682,1.1427675618527908,1.6332728007059119,1.745122142680799,0.3807624457565557,0.13594629571954328,0.7195589612079584,1.1352984076411312,1.5711307812546076
0.06726393087930424,0.19667770945178534,0.09425730829260674,-0.005288898257693686,0.6418420980363968,0.3817675784171643,0.4313852661615768,0.5578156560250175,0.36022404441952366,-0.02301257984245947,1.824004576863257
2.973687793506931,1.0576990889205768,1.4889734235006364,2.2587303485020427,1.7695051168383986,1.864483188425709,1.385024935890484,0.17537807086470178,1.590113880833392,1.803478032053882,1.0635610768293557
3.3706303424611725,0.2720486222089952,1.1558826621461957,2.3090462916473777,1.3853315543233509,0.868755649405861,1.1695146098059443,1.2051331067717732,1.7786719575318888,1.7730272256749564,0.2593225033180049
1.6523315728128767,0.10474003348487132,0.24567480297334487,0.8248417968290591,0.6830817450405101,0.27950893411213373,1.2145007723818266,1.4224113350374883,1.441663440516196,1.0629811144108248,0.3202214907153648
0.3632878599687583,0.2786195164114473,0.5794056150545538,0.4771522465418881,0.024948684153802636,-0.35954805908936815,-0.008058829321167804,0.11182192374809163,0.6423097823247392,0.2669750459537703,0.37810457768796724
0.10277731500250624,1.2810948130970319,0.49571224783147366,1.2639185373129067,1.911370553953554,1.3893253461207395,0.1076460420176582,0.7055029044960639,0.9685802974066775,0.6153788150676347,0.12420825443700603
1.1527507630986618,1.9358363374539296,1.1119684020581908,1.5278059333849872,1.986103408091692,1.666470155404077,1.179235111267478,1.6853747807542534,1.3580394685843131,1.4863557441173472,0.3190483858993221
0.5800908425853983,1.7732509999755643,0.6033472650438865,0.9558575816965564,2.031436460560349,2.013110069154841,1.269876360067461,2.7514229703182407,1.0956450903887318,0.7737495951527198,0.2351139418092652
0.13015223395444864,0.5061424894750884,0.1085179906189169,0.06606351837676988,0.1168073542162412,0.39960576011821225,0.4769046650121565,0.7205551030906233,0.5682039627781373,0.24704928500867124,0.6075728769816227
0.6835472281341501,1.102876778404595,0.3807740655940128,1.0482038652760397,1.7312465764481242,0.9529632630961149,2.004050496177226,3.001332397244468,1.2510009842881924,1.0482331999978964,2.3907340026079105
0.034993721443479085,0.22939341032898078,0.050371662587609146,0.05209629689004653,0.3962308428528466,0.34154910148132683,0.6017129246187343,0.7672006290284822,-0.47622664901153416,0.3212783325749924,0.11035107754867991
2.400422887393024,0.34693358861251683,1.3724128457056168,1.6584447470660861,1.2032945524562608,0.9418800631918531,1.1693906243712469,0.5011896898549628,0.9443524870265649,1.0525556679543013,1.2739230051471193
0.2994577768406861,2.2665986286309043,0.5849064416251608,1.4600622633415823,2.1601976451552782,2.4451476818463505,1.6621610316042545,1.8852120239358592,1.4492015702934993,1.3183978853778764,1.1624566649020172
1.0862557985649803,0.013087188396285003,-0.1529568044350142,0.9117522353814611,0.3891698453061668,0.46607098823581516,1.1160999409320593,0.6792101743118284,0.4652959679103631,0.1936508115369284,0.1006540514157361
0.37354658165762367,0.08938713963044913,0.5891699285975494,0.2691303344353547,0.5483569485381086,0.5381873264146773,0.43818835817989915,0.6384743732372303,0.0210119099035683,0.40515984694578144,2.558412036161807
0.7341108959092286,0.2330502802398152,0.2506562777231348,-0.0227289422923721,0.17057365795211715,0.19653273945653377,0.48594142799775164,0.6739574653890302,0.08402726395185922,0.38682306764265717,0.8404233491125812
0.7912237979817975,0.026890535224316885,0.04740153188629104,0.7248937792637868,-0.21153970030966207,0.021479965561930603,1.6558542317497418,1.8759131274448928,0.23986310261739271,0.24714935129603605,0.4521252382004189
0.20438859950790575,0.20020300329027277,0.45336918738730375,0.13821392796795504,-0.14592717255395957,0.38196908525097695,1.2757513416132369,1.7834433939625092,-0.23843528395708544,0.07333979062028269,1.4127968027941125
3.4928071327362264,0.8747687287443666,1.2160649693975554,2.732447852499276,1.8353314378384338,0.8677399911730685,1.2323494690727035,0.5167095542509633,2.7236393396856027,1.8156390573967165,0.29755122391428546
1.4922453771381408,0.5471863183678004,1.2143510545526432,0.8049878605869172,0.8238054162638053,0.5259454373139361,1.1253519962111007,0.4054148991744415,0.9582664003220185,0.7361280165595689,1.1825696188886854
2.8050944192915823,2.2318630208218275,1.9376512955179865,3.114945835589327,2.879614183617791,2.1007816755107545,1.414291785538293,0.6771321564776775,2.277907255445707,2.4354121889283156,0.04052121431358122
2.2521519975341966,1.7006959030194784,1.2095505380243394,1.7567534060984433,2.2644854817990074,1.9262670377251323,1.0678066616057702,0.8504386435401979,1.9827773625252392,1.6326236861185635,1.8288885261021615
0.911054412383275,0.41827280516903204,1.0878179097622462,1.235365447367203,0.2833158475734334,0.6780336985495659,-0.09321431538141978,0.2722513548749383,0.9115398790392213,1.0514473963460405,0.594516786085149
2.549435379269405,0.30032625214727854,0.7032466377387314,1.650396140725309,1.0484702026025696,0.46527331614387407,1.728929842597222,1.5796610985976003,1.6786146374600057,1.6095004288258157,1.0125068363887226
0.09265545895311562,0.47753980810853774,0.4414411725321419,0.07998431510298243,-0.21887772519953258,-0.6355142495971826,0.36662975192780256,0.6664716878250678,0.5594302358922444,0.00836904067916372,0.2500495683051111
0.21813469463126745,0.8923177501433053,0.51215528256865,0.45951389150805116,0.9930612844852593,0.7297915187926108,0.7667191749863126,0.40653400180148075,0.27674078213569897,0.5543240337529437,1.1303311943687848
0.046281965686831954,0.31206170981527287,0.5292316604517981,0.5343476970557274,0.4260732600844266,0.6119034335735444,0.36216705979274727,0.1129682623868175,0.05860562528246677,-0.020653345218489272,1.479464047346407
0.3935320868030868,0.9785622455470876,0.9779378832778169,0.9132782063113668,1.1696594420911715,1.1375435901493847,0.11900605492250513,0.2729184732281616,0.8189004382530611,0.5486996885381951,0.6409593414771889
0.4921302917942186,0.5266360392798112,0.36789474796992006,0.726537751010766,0.4200856108963399,0.5491530955032673,1.8043838707658615,2.981458071564506,0.2985028431171478,1.060898376651032,0.9616200672882003
0.3165604432088257,0.8030673665148444,0.19016971846473052,1.0682004942994041,1.3997801465559339,0.9371190293215609,0.5564924430742394,0.3639868779777241,0.47797517860218314,0.43588643540621275,0.609405336346626
1.764557865240934,0.5729253950911121,0.8965291604904599,0.9434957318306693,1.1280205021876573,0.40947118826433754,0.8240884482945678,0.18495617158605895,1.2310782199843562,1.1003536547651585,2.245178530714009
0.44122699952987016,0.34879997526233314,0.06857347903826247,0.8378466564495272,0.8032666042857297,0.6957415887351384,0.3090609654464642,0.6174328266877547,0.5956890145629812,0.5132871756455981,0.6888945966547784
0.3298028401342492,2.9652672211522035,1.8890639147591433,1.8414139335734068,2.6610121254189933,2.266328408159991,0.1556953499826108,0.3668519016038897,0.8177040198169456,1.3143659348848291,1.8439502759149993
0.782407083207746,1.4422545037326362,0.8525845257801995,0.8952784885388052,1.4869491320975239,1.9756053875559534,0.4465008631448024,0.035792217449236684,1.182529038063611,0.7775614428266551,1.6162211580651578
0.15189814782062885,0.15095449812302086,-0.0036452217982355928,-0.27931675309377046,-0.26115344806927737,0.10095723772092445,0.3798026939006683,0.3902985302298053,0.06621365580400514,-0.22557020323267368,0.5284887377461411
1.6204835957747312,2.028504927719324,1.3529511415796214,1.9032376156019013,2.4253884621387587,1.8499017113909235,0.9530574076997915,0.7855007082379247,1.8338810822344096,1.3966546820002215,0.26147449984018234
0.07747586881130901,0.6683203296619165,-0.11356699435074963,0.4703022691412674,1.1309876006649597,0.649406357980658,-0.3535952010729766,0.8023202258370031,0.5391455739768697,-0.48985852043967276,0.5210142394823565
4.33414633958732,2.2495394902897434,1.9085754864388975,3.567100475342881,3.454457099839042,2.5991610840513424,1.5669641275168442,0.4409248197386067,3.5492634842453046,3.021803001217888,1.7499500468404634
1.4794837762415114,1.6087144539299003,1.4474550868277412,2.2546847381050266,1.8736903004682304,1.5084803551995505,1.0741726405015564,0.5929449070426361,1.7892637639790767,2.0124088898383756,0.2582948523333513
0.22153944050588595,0.5537566192586073,0.09089619616379002,-0.12209752251942646,0.379630405477382,0.7463679831011203,1.1330221064892654,3.3673154589873473,0.7362438667394748,0.40984030754261613,0.7432545381491408
0.005537420375935475,0.022725589477540116,-0.3033218329007852,-0.11536903048290068,-0.4319916246825206,-0.15098072562703038,0.5943534081559941,0.473768270190911,0.4449600417288553,-0.41130289491303795,1.6403959451400205
1.689896777486126,0.3129005477764867,0.7931250781146183,0.8803505509979207,0.7996326975175551,0.30548704619681377,1.136161769731917,0.2987117607918307,1.0575223032984415,0.6395760700127096,0.4361472401217594
1.2270959073870447,0.7800877556797963,1.035875120886931,1.3710138935397238,1.2887406240365011,1.523537619836904,0.642671869039918,0.2790091830102768,0.9352385820764928,0.7432191872872169,1.027808042319149
1.305662908787999,1.0036973319345364,1.0088637986097344,1.6235523904474443,0.8530496925247949,0.8427962784922788,1.0076720127422727,0.6120550779169814,1.3161555121213144,0.7188383963184553,0.28187440173177897
1.4752145260435134,0.2982546799289389,0.8606805355263745,1.045127343106672,0.35298132633699025,0.5264444379307397,1.4612776996224528,1.4251189713947634,1.076533420423239,0.9972679419004218,0.11572453186903009
0.07692926551379635,0.15007441883071554,-0.1439299793844131,-0.7553491903357926,-0.3725716128925971,-0.3087239911474401,0.11103823593115913,0.230656936471009,0.005774529267706344,0.34888692893347645,1.581746022142371
0.4438926724162325,1.8013870871623916,0.42717943656727325,0.9929186810226913,1.4870336686665326,1.57300635752158,0.3831154081783587,1.2354501489768732,1.0639481937155533,0.7316150744023908,0.10421519779447201
0.12315010460444965,4.160624163187234,2.1515947922428746,2.3014217836755977,3.2842423091244974,3.399703817180101,0.35013027700635124,0.021376685292130954,1.7152957775417403,2.347096436769649,0.3166048595697933
1.9885295716582227,0.7458945469720869,0.7981127386336608,1.6585666718627112,1.3935136829202628,0.4282198726201204,1.4890254183150544,0.5428891724733497,1.0364427320799292,1.6264029012225123,1.931776455906584
0.9763011917123741,0.18835486366007392,0.2929823980412276,1.0325846717173466,0.7047473367368712,1.0322981469706571,0.7756968299132727,1.4955070210020511,0.9506307637331215,1.0554653700838545,0.4253657494379234
0.401818801251301,0.31787647172893285,0.6461544716216807,0.23341802689828806,0.24915415689294795,0.6389210054148112,-0.055850220862708466,0.41359752037536196,0.3446197620762504,1.1792293632907755,3.613599436742468
0.06566806580478289,0.018561887410766007,0.19399417752593925,0.3200651017711318,-0.05556776671548336,-0.13951772323723155,0.3999832744023386,0.8295102390152554,0.6548712651763531,-0.23504962480566305,3.8988271930828655
0.3724883504103537,2.456888527693557,1.2312682478250112,1.773570286386641,2.675530397734424,1.989839687807878,0.07582148269191952,0.22938704243742594,0.68135190522265,2.2247057319294807,0.3123519132546257
0.39331421318413134,0.125281043846203,0.8176073849640457,0.027708098529589886,0.5856448094990053,0.4472033064290495,0.8781993725193057,1.354777830368031,0.079735892277537,0.11370429064411755,0.04184149554516402
1.3078757839577408,0.8592406688681559,0.5430035336205417,1.224807053863227,0.982879483098546,0.8611453189208543,0.9123961419441177,0.053695232805810685,1.0074258105333942,0.77503101140302,1.2209944683857081
1.01488935892602,0.3202813286027929,0.7109313775432943,0.7366476797588641,0.37684256189466164,0.42323449695741683,0.689362743491096,1.9142162628048736,0.9767715401928014,0.664218120335158,0.5996322524348278
2.1822519124015147,0.8078355154069853,0.9949137173523739,1.7069852958333085,1.4855562567844443,1.1233855534132433,1.4577281364220247,0.22089157195134462,1.534100974144207,1.102200122436195,0.10619735900198164
0.6390661333763098,1.053888633986027,0.6938529772662809,1.0175437928519764,1.0336962628935085,1.0902758818329428,1.1709445977668544,2.074637353958813,0.8342303465367911,0.9022840125374952,1.2293686289535914
0.1273723936155019,1.7704391924223601,1.2049279229773542,0.9306205544913349,1.4857546325001134,1.885244703036543,0.4218234744102895,0.434681646737881,0.433682736010451,0.5401453973361903,0.031671188143780206
1.2491263443165994,0.23120252750453585,0.6195696411836813,0.7390393631346495,0.7301371435874476,0.627980544334132,1.3265663363283375,1.282596094340716,0.36996176399127273,0.5436260208598773,2.041734978059086
1.430392753076864,0.011056729631697196,0.595029341490628,0.9667708572705999,-0.08278735983786956,-0.35186763773923824,0.9850213781519669,0.38452386132376465,0.8163704664780823,0.9633601363550981,0.14925728931430957
0.8238874948858288,0.14720807068739053,0.6278016779336455,0.38105305816374907,0.6743420689501096,0.8048231185637467,1.5298880642668071,2.3635212702069532,0.0615951775723631,0.38604064586868,0.13617703639482334
1.4738899667213645,2.3027715288531816,1.2537897826948166,1.6035448164290078,2.205239482825215,2.5159127220003663,0.7459262400870007,0.13540414572486228,1.4984902698151565,1.7834204871371016,0.1931871314929461
0.6808147315102779,2.0706013520531226,0.7807220600726306,1.477688580287079,1.8577571580067591,2.702736140178254,0.45735622328004816,0.1966474309886321,1.3189231053021455,1.450204150045866,3.2255570569769247
0.739678838777267,0.9098443101964925,0.272398617505467,0.40711394890217123,0.7226933143025464,0.38823617125799076,0.4464385430848109,0.6793036956154765,0.4390798617841978,1.101992179404451,1.1814593456810876
0.5578141939084273,0.9175837185053469,-0.05552923123813347,0.731864270283328,0.9052111727510277,0.8925036777227352,-0.26154546449840893,0.08549083073875872,1.1275473730648944,0.1853501231592145,1.616319211677688
0.02574777399011373,1.0937342294075125,1.0620801629421357,0.9046036088503502,0.5891819510362051,0.10745505632441144,-0.24639095662674054,0.2181313642135448,0.817548482029429,0.7325234398510322,0.5068916814286077
0.11416743519186584,0.19282202863855216,-0.2195834677035243,-0.4906450795310901,0.31885214565355696,0.4024996311959621,1.4535158400476937,2.8782405196407157,-0.33721347045013633,0.06163624662349346,0.4099442156074044
0.03193368129305382,2.4582095607713015,0.9264878416207052,0.9207554498255028,1.9477011510567177,1.7926743103868477,1.6518889771625154,3.7503150034284185,0.7195392920004514,1.2918696214964238,0.2672051715920888
1.0117295509275495,0.542609634346318,0.4375187290501159,1.201887978301928,1.0594104088929672,1.3237827966324969,0.40535329308947093,0.47202058887062315,0.037175455853816985,0.9939816884728917,0.6551734528630516
0.37739670879509984,0.48311079932786843,0.39868534171240755,0.19875607153896901,0.6747094465384185,0.2982145519947821,1.9745696631519176,2.567671331856038,0.14716526536425736,0.03425808775842093,0.8025798284034477
0.7104371771341901,0.731716932622681,0.7505390899511184,0.7356280256415303,0.5004954351262838,0.03617957922203585,0.9353796128820222,0.7870726060607685,0.8778219045878872,0.3462400047320897,0.9990606900095816
2.3812655298459755,0.04810466429197722,0.9917635711785071,1.7403878606575527,1.0410982986145312,0.3984118928133006,1.0340624324553607,0.3143580205799249,1.0857061479573216,0.39592955617023695,0.29721874092660455
0.28673882298329834,0.18186170504927232,-0.016156902655983102,0.42648231472881626,0.24206585312433343,-0.3988687227832656,0.9223063521840565,1.2120006785882091,0.3543532665961483,0.04087869918882256,2.969169818073171
0.5282819748826726,1.3395390904239632,0.6441637144984635,0.848206534554562,1.481857954096607,1.5020744495700817,0.6230246512217343,1.075584885891871,0.34325632812639834,1.2802120384786955,0.18603865449839616
1.4087491475385834,0.0864282756718436,0.5419700396768024,0.7678380139340732,-0.20239225373530578,-0.6861497304758115,2.8573757121562404,4.521318045769716,0.9783384604126006,0.5705376403093143,3.3712456886437283
0.25980515691739403,0.9242022189851156,0.37301509681420036,0.9830802413894641,1.0163331620134206,0.8863847429557042,0.39038521651776176,0.3079491184502587,0.33305069767423834,0.16398570356307968,0.014967579956715034
0.08010427855017636,0.2815000336004408,0.618834969811227,0.8937060364189848,0.43490684163456844,-0.2932901116993985,0.46422146989298174,1.1149230976089497,0.15630305740013606,0.027088104847776823,0.6560936059113806
0.3421403038870571,0.49314225692518837,0.44719147942766785,0.7915468360266908,0.821337657358705,0.5118363900884353,-0.0420061251617993,0.053425835089013135,0.3404647042956881,-0.06293126102976987,0.40551686662245734
0.17580835850006285,0.340652191954146,0.4094667201466225,0.37948196766443143,0.5351455552151638,0.8968471011306005,0.4978223405910252,0.1206389033008978,-0.15729950023599532,-0.09690639114225036,0.5962444766414683
2.6549500858806248,0.4395484777228535,1.1711687974535525,1.6853273887463116,0.8941050125602601,0.73106626480001,1.2481769604592534,0.003926071895142886,1.1573691345075192,1.3983999462927905,0.8455167983753845
1.6508870804845694,1.2695639866386867,1.3551338760464429,1.4992329646854983,1.2977027150731482,0.8976288707025686,3.746573286722106,7.5252034360321876,1.6236074755987873,0.9429748276213625,0.5719728494302032
1.003494190520531,0.3525715396055509,0.4963833406094917,0.9628261249654547,0.6597563756788591,0.46154575699992473,1.0113926538904463,1.620871513383434,0.7624733583529946,0.9114737375719784,0.5358816716561955
2.051519730520813,0.8356435307057022,0.5606637470517708,1.6262378895594307,1.045512395008574,0.8624186713999019,1.3588079211744506,1.5451635577488867,1.6750319900087156,1.2170935703120755,1.3194712594248381
1.6279689407405564,0.6463597866902617,0.8668409824240642,1.775108377230911,1.5279651692652507,1.1643156030617516,0.8212416566787109,0.7127910140524151,1.1699258556971384,1.000045880824711,1.1579683422956273
0.20649547635863907,1.0896659230926784,0.3024079440071144,0.7462457204708106,0.9161602539567786,0.4838889872312127,0.5197042677976432,0.3567707812530381,0.582011297859156,0.5439192618074267,1.7913872307324883
2.230813405235561,2.761921647512969,1.615427676050929,2.1392301767640975,1.854671611093338,2.209874646706056,0.9800908676208642,0.16400743025106448,1.7023721760229384,2.505140537413826,0.2876273822666438
0.775099901966172,1.3189052712550429,0.9360012847183967,1.473206331563833,1.4154997115484005,0.4239944747953849,0.06066002404199888,0.3350179290243876,0.8340020504567521,1.2044405627470933,0.9404003207007038
1.6473482913035662,0.2419956132440473,0.9624876541187795,0.9818497030781852,0.32455907323232924,0.07011241620464045,0.7797542619202626,0.4715587929728414,0.9122570948282789,0.8804534287171016,0.8799462313288645
2.2642426492862313,0.031679678824257845,0.698326139336391,1.3057643024392438,0.18250721387589303,-0.04255667426781373,1.7741477296078885,1.411858751217078,1.7307253556545912,1.090973630898916,0.4616193729546584
0.38273071641831846,0.3041693020055879,0.32913683950741984,0.48933094648931186,0.05593906298123691,0.33963530011422516,0.47509569097807125,0.7757938181417403,0.5191200686409976,0.24155003659399363,0.6656439690207601
0.11659216012385083,0.9040606518730973,0.9072663921769655,1.2911210794298302,1.2208194723886645,0.978823252746632,-0.10644084418269728,0.0806501542336196,0.8807386953240228,0.6613280920588035,0.37656012631655095
0.25868674613938136,0.05279527809977468,0.17095008892829477,1.1465375588725493,1.0035381947706088,0.10121829246832831,0.21193723795499236,0.01819351175536264,0.329722796078019,0.028509004863497875,0.15296984117820256
0.5570576927486144,0.6859059560261889,1.2219846244891783,1.15511140071869,1.0830546161345525,0.5203917527326472,0.7622584186851408,0.10795518950794378,0.3395002606999389,0.5664455417612607,0.24054560588710794
1.703829726638945,0.9084288399875602,1.0441733476761708,1.4871538687700925,1.1066832219128604,0.9763171498156763,1.084198529035127,0.5284783769839866,1.2504236641594522,1.053353185839469,0.1115056320482276
1.9713449718798333,0.4068318779381004,0.22590741499244493,1.3584367098624897,1.0600887402453159,0.6690569187385312,2.531793528591557,2.7059461718602287,1.2192723309944267,0.8547883659252248,1.1490730092891661
0.006976409181650647,1.4736499591467347,0.8175553927445489,1.038901977194816,1.2659138710197513,1.0486796862778458,0.33673721006929747,1.0144618235122163,0.31120151731831475,0.5328820039294906,1.0809513446366659
0.7148761593385558,0.11271891476467799,0.37389792917227127,0.4446126381004323,0.08155755716007954,-0.058383792367682846,1.0927465009390624,1.6186093410817166,0.2872094325972727,0.48261695227542695,3.007933842456464
0.5402733209186713,0.07811050579224701,0.5802520248173239,1.064234028897636,0.23267451745427092,0.35643186019182094,0.5215743200147099,0.6280611740158921,0.23965076467308283,0.648346355107631,1.3081429681679047
0.2511673382758245,1.3026474102163927,0.798363570950292,0.9047445483403674,0.7084120782745036,0.7199572313630446,0.3605175365212146,0.4488937519811549,1.1283285829940048,1.103121231919394,0.05344913101444707
0.1276803915456468,0.6841702266630686,0.27043541293378937,0.526588355672678,0.5568192018663466,0.5256503183896787,0.24059708628339155,0.11473809550171603,-0.28671387117924263,0.016187669166162433,2.1562808929666386
0.41190857986243246,1.166042655733141,0.2227001653651764,0.8446244284135674,1.1693538546227078,1.702074966028773,0.93253955339981,2.0869337155425405,1.0341168784392856,1.1345456752336054,1.9854060863241607
2.8631211226911497,0.5706239991288573,1.0244789592730803,2.139015327977801,1.382894962461748,0.49259228981723996,2.103746083959429,1.5285956584578504,1.378771590509303,1.3351128981555098,0.5857652866552295
0.3903838028814744,0.2828962537585316,-0.024882493894935076,0.5217899301512063,0.3058426389465146,-0.2894729984957276,-0.2401798643019758,0.1840647924639988,-0.10327335323673437,0.47782155257553305,0.8815585640314226
0.7314528057601519,1.7098236985711959,0.7292082862151071,0.9851808709734006,1.2347608364203835,1.536386797078252,0.2508411026002387,0.7179739580963648,1.4036385213200935,0.8756283719754954,3.7329706396421836
1.2140869768808549,1.60652156396019,1.1834082399745154,1.3948727274344814,1.8438231595988452,1.3609272869952675,1.4604277813910902,0.6682103205735584,1.4692215347948177,1.3314895468946386,0.7599375447367722
0.45197449896696235,1.1864488197091214,1.111143228879159,0.6963329170563726,0.6648961743696837,0.7115563567457044,0.5182902894012614,0.9810734233162786,1.0769223880814867,0.8681311643104178,2.357271805634875
3.5677981382916997,0.3176536149880321,1.315802346429617,2.537366461400174,1.6920837738459489,0.7387564194788531,3.107094178298122,2.9222382353711627,2.1511710994047357,1.1405646252348003,0.0866900734969655
3.282009864541398,0.8921608797234643,0.9827023926412497,2.5354151042978725,1.5023389743049975,1.0300937968116308,2.255769328264931,0.8669565294405699,2.6158227846813054,1.941364535581548,0.21202047857571532
